,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,order_id,product,quantity,price,date
798,798.0,798.0,50.0,9051,Notebook,2,2.49,2025-01-09
799,799.0,799.0,51.0,9052,Pen,14,0.99,2025-01-09
800,800.0,800.0,52.0,9053,Keyboard,1,29.99,2025-01-09
801,801.0,801.0,53.0,9054,Mouse,1,19.99,2025-01-09
802,802.0,802.0,54.0,9055,Monitor,1,199.99,2025-01-09
803,803.0,803.0,55.0,9056,Laptop,1,899.99,2025-01-09
804,804.0,804.0,57.0,9058,USB Cable,3,5.99,2025-01-09
805,805.0,805.0,58.0,9059,Webcam,1,59.99,2025-01-09
806,806.0,806.0,59.0,9060,Speakers,1,39.99,2025-01-09
807,807.0,807.0,60.0,9061,Chair,1,129.99,2025-01-09
808,808.0,808.0,61.0,9062,Desk,1,249.99,2025-01-09
809,809.0,809.0,62.0,9063,Lamp,2,14.99,2025-01-09
810,810.0,810.0,63.0,9064,Notebook,3,2.49,2025-01-09
811,811.0,811.0,64.0,9065,Pen,8,0.99,2025-01-09
812,812.0,812.0,65.0,9066,Keyboard,1,29.99,2025-01-09
813,813.0,813.0,66.0,9067,Mouse,2,19.99,2025-01-09
814,814.0,814.0,67.0,9068,Monitor,1,199.99,2025-01-09
815,815.0,815.0,68.0,9069,Laptop,1,899.99,2025-01-09
816,816.0,816.0,69.0,9070,Headset,1,49.99,2025-01-09
817,817.0,817.0,70.0,9071,USB Cable,2,5.99,2025-01-09
818,818.0,818.0,71.0,9072,Webcam,1,59.99,2025-01-09
819,819.0,819.0,72.0,9073,Speakers,1,39.99,2025-01-09
820,820.0,820.0,73.0,9074,Chair,1,129.99,2025-01-09
821,821.0,821.0,74.0,9075,Desk,1,249.99,2025-01-09
822,822.0,822.0,75.0,9076,Lamp,1,14.99,2025-01-09
823,823.0,823.0,76.0,9077,Notebook,4,2.49,2025-01-09
824,824.0,824.0,77.0,9078,Pen,11,0.99,2025-01-09
825,825.0,825.0,78.0,9079,Keyboard,1,29.99,2025-01-09
826,826.0,826.0,80.0,9081,Monitor,1,199.99,2025-01-09
827,827.0,827.0,81.0,9082,Laptop,1,899.99,2025-01-09
828,828.0,828.0,82.0,9083,Headset,1,49.99,2025-01-09
829,829.0,829.0,83.0,9084,USB Cable,3,5.99,2025-01-09
830,830.0,830.0,84.0,9085,Webcam,1,59.99,2025-01-09
831,831.0,831.0,85.0,9086,Speakers,1,39.99,2025-01-09
832,832.0,832.0,86.0,9087,Chair,1,129.99,2025-01-09
833,833.0,833.0,87.0,9088,Desk,1,249.99,2025-01-09
834,834.0,834.0,88.0,9089,Lamp,2,14.99,2025-01-09
835,835.0,835.0,89.0,9090,Notebook,3,2.49,2025-01-09
836,836.0,836.0,90.0,9091,Pen,7,0.99,2025-01-09
837,837.0,837.0,91.0,9092,Keyboard,1,29.99,2025-01-09
838,838.0,838.0,92.0,9093,Mouse,1,19.99,2025-01-09
839,839.0,839.0,93.0,9094,Monitor,1,199.99,2025-01-09
840,840.0,840.0,94.0,9095,Laptop,1,899.99,2025-01-09
841,841.0,841.0,95.0,9096,Headset,1,49.99,2025-01-09
842,842.0,842.0,96.0,9097,USB Cable,2,5.99,2025-01-09
843,843.0,843.0,97.0,9098,Webcam,1,59.99,2025-01-09
844,844.0,844.0,98.0,9099,Speakers,1,39.99,2025-01-09
845,845.0,845.0,99.0,9100,Chair,1,129.99,2025-01-09
846,846.0,846.0,0.0,10001,Keyboard,1,29.99,2025-01-10
847,847.0,847.0,1.0,10002,Mouse,2,19.99,2025-01-10
848,848.0,848.0,2.0,10003,Monitor,1,199.99,2025-01-10
849,849.0,849.0,3.0,10004,Laptop,1,899.99,2025-01-10
850,850.0,850.0,5.0,10006,USB Cable,3,5.99,2025-01-10
851,851.0,851.0,6.0,10007,Webcam,1,59.99,2025-01-10
852,852.0,852.0,7.0,10008,Speakers,1,39.99,2025-01-10
853,853.0,853.0,8.0,10009,Chair,1,129.99,2025-01-10
854,854.0,854.0,9.0,10010,Desk,1,249.99,2025-01-10
855,855.0,855.0,10.0,10011,Lamp,2,14.99,2025-01-10
856,856.0,856.0,11.0,10012,Notebook,4,2.49,2025-01-10
857,857.0,857.0,12.0,10013,Pen,12,0.99,2025-01-10
858,858.0,858.0,13.0,10014,Keyboard,1,29.99,2025-01-10
859,859.0,859.0,15.0,10016,Monitor,1,199.99,2025-01-10
860,860.0,860.0,16.0,10017,Laptop,1,899.99,2025-01-10
861,861.0,861.0,17.0,10018,Headset,1,49.99,2025-01-10
862,862.0,862.0,18.0,10019,USB Cable,2,5.99,2025-01-10
863,863.0,863.0,19.0,10020,Webcam,1,59.99,2025-01-10
864,864.0,864.0,20.0,10021,Speakers,1,39.99,2025-01-10
865,865.0,865.0,21.0,10022,Chair,1,129.99,2025-01-10
866,866.0,866.0,22.0,10023,Desk,1,249.99,2025-01-10
867,867.0,867.0,23.0,10024,Lamp,1,14.99,2025-01-10
868,868.0,868.0,24.0,10025,Notebook,3,2.49,2025-01-10
869,869.0,869.0,25.0,10026,Pen,9,0.99,2025-01-10
870,870.0,870.0,26.0,10027,Keyboard,1,29.99,2025-01-10
871,871.0,871.0,27.0,10028,Mouse,1,19.99,2025-01-10
872,872.0,872.0,29.0,10030,Laptop,1,899.99,2025-01-10
873,873.0,873.0,30.0,10031,Headset,2,49.99,2025-01-10
874,874.0,874.0,31.0,10032,USB Cable,4,5.99,2025-01-10
875,875.0,875.0,32.0,10033,Webcam,1,59.99,2025-01-10
876,876.0,876.0,33.0,10034,Speakers,2,39.99,2025-01-10
877,877.0,877.0,34.0,10035,Chair,1,129.99,2025-01-10
878,878.0,878.0,35.0,10036,Desk,1,249.99,2025-01-10
879,879.0,879.0,36.0,10037,Lamp,2,14.99,2025-01-10
880,880.0,880.0,37.0,10038,Notebook,5,2.49,2025-01-10
881,881.0,881.0,38.0,10039,Pen,10,0.99,2025-01-10
882,882.0,882.0,39.0,10040,Keyboard,1,29.99,2025-01-10
883,883.0,883.0,41.0,10042,Monitor,1,199.99,2025-01-10
884,884.0,884.0,42.0,10043,Laptop,1,899.99,2025-01-10
885,885.0,885.0,43.0,10044,Headset,1,49.99,2025-01-10
886,886.0,886.0,44.0,10045,USB Cable,3,5.99,2025-01-10
887,887.0,887.0,45.0,10046,Webcam,1,59.99,2025-01-10
888,888.0,888.0,46.0,10047,Speakers,1,39.99,2025-01-10
889,889.0,889.0,47.0,10048,Chair,1,129.99,2025-01-10
890,890.0,890.0,48.0,10049,Desk,1,249.99,2025-01-10
891,891.0,891.0,49.0,10050,Lamp,1,14.99,2025-01-10
892,892.0,892.0,50.0,10051,Notebook,2,2.49,2025-01-10
893,893.0,893.0,51.0,10052,Pen,14,0.99,2025-01-10
894,894.0,894.0,52.0,10053,Keyboard,1,29.99,2025-01-10
895,895.0,895.0,53.0,10054,Mouse,1,19.99,2025-01-10
896,896.0,896.0,54.0,10055,Monitor,1,199.99,2025-01-10
897,897.0,897.0,55.0,10056,Laptop,1,899.99,2025-01-10
898,898.0,898.0,57.0,10058,USB Cable,3,5.99,2025-01-10
899,899.0,899.0,58.0,10059,Webcam,1,59.99,2025-01-10
900,900.0,900.0,59.0,10060,Speakers,1,39.99,2025-01-10
901,901.0,901.0,60.0,10061,Chair,1,129.99,2025-01-10
902,902.0,902.0,61.0,10062,Desk,1,249.99,2025-01-10
903,903.0,903.0,62.0,10063,Lamp,2,14.99,2025-01-10
904,904.0,904.0,63.0,10064,Notebook,3,2.49,2025-01-10
905,905.0,905.0,64.0,10065,Pen,8,0.99,2025-01-10
906,906.0,906.0,65.0,10066,Keyboard,1,29.99,2025-01-10
907,907.0,907.0,66.0,10067,Mouse,2,19.99,2025-01-10
908,908.0,908.0,67.0,10068,Monitor,1,199.99,2025-01-10
909,909.0,909.0,68.0,10069,Laptop,1,899.99,2025-01-10
910,910.0,910.0,69.0,10070,Headset,1,49.99,2025-01-10
911,911.0,911.0,70.0,10071,USB Cable,2,5.99,2025-01-10
912,912.0,912.0,71.0,10072,Webcam,1,59.99,2025-01-10
913,913.0,913.0,72.0,10073,Speakers,1,39.99,2025-01-10
914,914.0,914.0,73.0,10074,Chair,1,129.99,2025-01-10
915,915.0,915.0,74.0,10075,Desk,1,249.99,2025-01-10
916,916.0,916.0,75.0,10076,Lamp,1,14.99,2025-01-10
917,917.0,917.0,76.0,10077,Notebook,4,2.49,2025-01-10
918,918.0,918.0,77.0,10078,Pen,11,0.99,2025-01-10
919,919.0,919.0,78.0,10079,Keyboard,1,29.99,2025-01-10
920,920.0,920.0,80.0,10081,Monitor,1,199.99,2025-01-10
921,921.0,921.0,81.0,10082,Laptop,1,899.99,2025-01-10
922,922.0,922.0,82.0,10083,Headset,1,49.99,2025-01-10
923,923.0,923.0,83.0,10084,USB Cable,3,5.99,2025-01-10
924,924.0,924.0,84.0,10085,Webcam,1,59.99,2025-01-10
925,925.0,925.0,85.0,10086,Speakers,1,39.99,2025-01-10
926,926.0,926.0,86.0,10087,Chair,1,129.99,2025-01-10
927,927.0,927.0,87.0,10088,Desk,1,249.99,2025-01-10
928,928.0,928.0,88.0,10089,Lamp,2,14.99,2025-01-10
929,929.0,929.0,89.0,10090,Notebook,3,2.49,2025-01-10
930,930.0,930.0,90.0,10091,Pen,7,0.99,2025-01-10
931,931.0,931.0,91.0,10092,Keyboard,1,29.99,2025-01-10
932,932.0,932.0,92.0,10093,Mouse,1,19.99,2025-01-10
933,933.0,933.0,93.0,10094,Monitor,1,199.99,2025-01-10
934,934.0,934.0,94.0,10095,Laptop,1,899.99,2025-01-10
935,935.0,935.0,95.0,10096,Headset,1,49.99,2025-01-10
936,936.0,936.0,96.0,10097,USB Cable,2,5.99,2025-01-10
937,937.0,937.0,97.0,10098,Webcam,1,59.99,2025-01-10
938,938.0,938.0,98.0,10099,Speakers,1,39.99,2025-01-10
939,939.0,939.0,99.0,10100,Chair,1,129.99,2025-01-10
940,940.0,0.0,,1001,Keyboard,1,29.99,2025-01-01
941,941.0,1.0,,1002,Mouse,2,19.99,2025-01-01
942,942.0,2.0,,1003,Monitor,1,199.99,2025-01-01
943,943.0,4.0,,1005,Keyboard,1,,2025-01-01
944,944.0,5.0,,1006,Laptop,1,899.99,2025-01-01
945,945.0,6.0,,1007,Headset,2,49.99,2025-01-01
946,946.0,7.0,,1008,USB Cable,3,5.99,2025-01-01
947,947.0,8.0,,1009,Webcam,1,59.99,2025-01-01
948,948.0,9.0,,1010,Speakers,1,39.99,2025-01-01
949,949.0,10.0,,1011,Chair,1,129.99,2025-01-01
950,950.0,11.0,,1012,Desk,1,249.99,2025-01-01
951,951.0,12.0,,1013,Lamp,2,14.99,2025-01-01
952,952.0,13.0,,1014,Notebook,5,2.49,2025-01-01
953,953.0,14.0,,1015,Pen,10,0.99,2025-01-01
954,954.0,15.0,,1016,Keyboard,1,29.99,2025-01-01
955,955.0,17.0,,1018,Monitor,1,199.99,2025-01-01
956,956.0,18.0,,1019,Laptop,1,899.99,2025-01-01
957,957.0,19.0,,1020,Headset,1,49.99,2025-01-01
958,958.0,20.0,,1021,USB Cable,2,5.99,2025-01-01
959,959.0,21.0,,1022,Webcam,1,59.99,2025-01-01
960,960.0,22.0,,1023,Speakers,1,39.99,2025-01-01
961,961.0,23.0,,1024,Chair,1,129.99,2025-01-01
962,962.0,24.0,,1025,Desk,1,249.99,2025-01-01
963,963.0,25.0,,1026,Lamp,1,14.99,2025-01-01
964,964.0,26.0,,1027,Notebook,3,2.49,2025-01-01
965,965.0,27.0,,1028,Pen,12,0.99,2025-01-01
966,966.0,28.0,,1029,Keyboard,1,29.99,2025-01-01
967,967.0,29.0,,1030,Mouse,1,19.99,2025-01-01
968,968.0,31.0,,1032,Laptop,1,899.99,2025-01-01
969,969.0,32.0,,1033,Headset,1,49.99,2025-01-01
970,970.0,33.0,,1034,USB Cable,4,5.99,2025-01-01
971,971.0,34.0,,1035,Webcam,1,59.99,2025-01-01
972,972.0,35.0,,1036,Speakers,2,39.99,2025-01-01
973,973.0,36.0,,1037,Chair,1,129.99,2025-01-01
974,974.0,37.0,,1038,Desk,1,249.99,2025-01-01
975,975.0,38.0,,1039,Lamp,2,14.99,2025-01-01
976,976.0,39.0,,1040,Notebook,4,2.49,2025-01-01
977,977.0,40.0,,1041,Pen,8,0.99,2025-01-01
978,978.0,41.0,,1042,Keyboard,1,29.99,2025-01-01
979,979.0,43.0,,1044,Monitor,1,199.99,2025-01-01
980,980.0,44.0,,1045,Laptop,1,,2025-01-01
981,981.0,45.0,,1046,Headset,2,49.99,2025-01-01
982,982.0,46.0,,1047,USB Cable,1,5.99,2025-01-01
983,983.0,47.0,,1048,Webcam,1,59.99,2025-01-01
984,984.0,48.0,,1049,Speakers,1,39.99,2025-01-01
985,985.0,49.0,,1050,Chair,1,129.99,2025-01-01
986,986.0,50.0,,1051,Desk,1,249.99,2025-01-01
987,987.0,51.0,,1052,Lamp,1,14.99,2025-01-01
988,988.0,52.0,,1053,Notebook,2,2.49,2025-01-01
989,989.0,53.0,,1054,Pen,15,0.99,2025-01-01
990,990.0,54.0,,1055,Keyboard,1,29.99,2025-01-01
991,991.0,55.0,,1056,Mouse,1,19.99,2025-01-01
992,992.0,56.0,,1057,Monitor,1,199.99,2025-01-01
993,993.0,57.0,,1058,Laptop,1,899.99,2025-01-01
994,994.0,59.0,,1060,USB Cable,3,5.99,2025-01-01
995,995.0,60.0,,1061,Webcam,1,59.99,2025-01-01
996,996.0,61.0,,1062,Speakers,1,39.99,2025-01-01
997,997.0,62.0,,1063,Chair,1,129.99,2025-01-01
998,998.0,63.0,,1064,Desk,1,249.99,2025-01-01
999,999.0,64.0,,1065,Lamp,2,14.99,2025-01-01
1000,1000.0,65.0,,1066,Notebook,3,2.49,2025-01-01
1001,1001.0,66.0,,1067,Pen,9,0.99,2025-01-01
1002,1002.0,67.0,,1068,Keyboard,1,29.99,2025-01-01
1003,1003.0,68.0,,1069,Mouse,2,19.99,2025-01-01
1004,1004.0,69.0,,1070,Monitor,1,199.99,2025-01-01
1005,1005.0,70.0,,1071,Laptop,1,899.99,2025-01-01
1006,1006.0,71.0,,1072,Headset,1,49.99,2025-01-01
1007,1007.0,72.0,,1073,USB Cable,2,5.99,2025-01-01
1008,1008.0,73.0,,1074,Webcam,1,59.99,2025-01-01
1009,1009.0,74.0,,1075,Speakers,1,39.99,2025-01-01
1010,1010.0,75.0,,1076,Chair,1,129.99,2025-01-01
1011,1011.0,76.0,,1077,Desk,1,249.99,2025-01-01
1012,1012.0,77.0,,1078,Lamp,1,14.99,2025-01-01
1013,1013.0,78.0,,1079,Notebook,4,2.49,2025-01-01
1014,1014.0,79.0,,1080,Pen,11,0.99,2025-01-01
1015,1015.0,80.0,,1081,Keyboard,1,29.99,2025-01-01
1016,1016.0,82.0,,1083,Monitor,1,199.99,2025-01-01
1017,1017.0,83.0,,1084,Laptop,1,899.99,2025-01-01
1018,1018.0,84.0,,1085,Headset,1,49.99,2025-01-01
1019,1019.0,85.0,,1086,USB Cable,3,5.99,2025-01-01
1020,1020.0,86.0,,1087,Webcam,1,59.99,2025-01-01
1021,1021.0,87.0,,1088,Speakers,1,39.99,2025-01-01
1022,1022.0,88.0,,1089,Chair,1,129.99,2025-01-01
1023,1023.0,89.0,,1090,Desk,1,249.99,2025-01-01
1024,1024.0,90.0,,1091,Lamp,2,14.99,2025-01-01
1025,1025.0,91.0,,1092,Notebook,3,2.49,2025-01-01
1026,1026.0,92.0,,1093,Pen,7,0.99,2025-01-01
1027,1027.0,93.0,,1094,Keyboard,1,29.99,2025-01-01
1028,1028.0,94.0,,1095,Mouse,1,19.99,2025-01-01
1029,1029.0,95.0,,1096,Monitor,1,199.99,2025-01-01
1030,1030.0,96.0,,1097,Laptop,1,899.99,2025-01-01
1031,1031.0,97.0,,1098,Headset,1,49.99,2025-01-01
1032,1032.0,98.0,,1099,USB Cable,2,5.99,2025-01-01
1033,1033.0,99.0,,1100,Webcam,1,59.99,2025-01-01
1034,1034.0,0.0,,2001,Keyboard,1,29.99,2025-01-02
1035,1035.0,1.0,,2002,Mouse,2,19.99,2025-01-02
1036,1036.0,2.0,,2003,Monitor,1,199.99,2025-01-02
1037,1037.0,3.0,,2004,Laptop,1,899.99,2025-01-02
1038,1038.0,5.0,,2006,USB Cable,3,5.99,2025-01-02
1039,1039.0,6.0,,2007,Webcam,1,59.99,2025-01-02
1040,1040.0,7.0,,2008,Speakers,1,39.99,2025-01-02
1041,1041.0,8.0,,2009,Chair,1,129.99,2025-01-02
1042,1042.0,9.0,,2010,Desk,1,249.99,2025-01-02
1043,1043.0,10.0,,2011,Lamp,2,14.99,2025-01-02
1044,1044.0,11.0,,2012,Notebook,4,2.49,2025-01-02
1045,1045.0,12.0,,2013,Pen,12,0.99,2025-01-02
1046,1046.0,13.0,,2014,Keyboard,1,29.99,2025-01-02
1047,1047.0,15.0,,2016,Monitor,1,199.99,2025-01-02
1048,1048.0,16.0,,2017,Laptop,1,899.99,2025-01-02
1049,1049.0,17.0,,2018,Headset,1,49.99,2025-01-02
1050,1050.0,18.0,,2019,USB Cable,2,5.99,2025-01-02
1051,1051.0,19.0,,2020,Webcam,1,59.99,2025-01-02
1052,1052.0,20.0,,2021,Speakers,1,39.99,2025-01-02
1053,1053.0,21.0,,2022,Chair,1,129.99,2025-01-02
1054,1054.0,22.0,,2023,Desk,1,249.99,2025-01-02
1055,1055.0,23.0,,2024,Lamp,1,14.99,2025-01-02
1056,1056.0,24.0,,2025,Notebook,3,2.49,2025-01-02
1057,1057.0,25.0,,2026,Pen,9,0.99,2025-01-02
1058,1058.0,26.0,,2027,Keyboard,1,29.99,2025-01-02
1059,1059.0,27.0,,2028,Mouse,1,19.99,2025-01-02
1060,1060.0,29.0,,2030,Laptop,1,899.99,2025-01-02
1061,1061.0,30.0,,2031,Headset,2,49.99,2025-01-02
1062,1062.0,31.0,,2032,USB Cable,4,5.99,2025-01-02
1063,1063.0,32.0,,2033,Webcam,1,59.99,2025-01-02
1064,1064.0,33.0,,2034,Speakers,2,39.99,2025-01-02
1065,1065.0,34.0,,2035,Chair,1,129.99,2025-01-02
1066,1066.0,35.0,,2036,Desk,1,249.99,2025-01-02
1067,1067.0,36.0,,2037,Lamp,2,14.99,2025-01-02
1068,1068.0,37.0,,2038,Notebook,5,2.49,2025-01-02
1069,1069.0,38.0,,2039,Pen,10,0.99,2025-01-02
1070,1070.0,39.0,,2040,Keyboard,1,29.99,2025-01-02
1071,1071.0,41.0,,2042,Monitor,1,199.99,2025-01-02
1072,1072.0,42.0,,2043,Laptop,1,899.99,2025-01-02
1073,1073.0,43.0,,2044,Headset,1,49.99,2025-01-02
1074,1074.0,44.0,,2045,USB Cable,3,5.99,2025-01-02
1075,1075.0,45.0,,2046,Webcam,1,59.99,2025-01-02
1076,1076.0,46.0,,2047,Speakers,1,39.99,2025-01-02
1077,1077.0,47.0,,2048,Chair,1,129.99,2025-01-02
1078,1078.0,48.0,,2049,Desk,1,249.99,2025-01-02
1079,1079.0,49.0,,2050,Lamp,1,14.99,2025-01-02
1080,1080.0,50.0,,2051,Notebook,2,2.49,2025-01-02
1081,1081.0,51.0,,2052,Pen,14,0.99,2025-01-02
1082,1082.0,52.0,,2053,Keyboard,1,29.99,2025-01-02
1083,1083.0,53.0,,2054,Mouse,1,19.99,2025-01-02
1084,1084.0,54.0,,2055,Monitor,1,199.99,2025-01-02
1085,1085.0,55.0,,2056,Laptop,1,899.99,2025-01-02
1086,1086.0,57.0,,2058,USB Cable,3,5.99,2025-01-02
1087,1087.0,58.0,,2059,Webcam,1,59.99,2025-01-02
1088,1088.0,59.0,,2060,Speakers,1,39.99,2025-01-02
1089,1089.0,60.0,,2061,Chair,1,129.99,2025-01-02
1090,1090.0,61.0,,2062,Desk,1,249.99,2025-01-02
1091,1091.0,62.0,,2063,Lamp,2,14.99,2025-01-02
1092,1092.0,63.0,,2064,Notebook,3,2.49,2025-01-02
1093,1093.0,64.0,,2065,Pen,8,0.99,2025-01-02
1094,1094.0,65.0,,2066,Keyboard,1,29.99,2025-01-02
1095,1095.0,66.0,,2067,Mouse,2,19.99,2025-01-02
1096,1096.0,67.0,,2068,Monitor,1,199.99,2025-01-02
1097,1097.0,68.0,,2069,Laptop,1,899.99,2025-01-02
1098,1098.0,69.0,,2070,Headset,1,49.99,2025-01-02
1099,1099.0,70.0,,2071,USB Cable,2,5.99,2025-01-02
1100,1100.0,71.0,,2072,Webcam,1,59.99,2025-01-02
1101,1101.0,72.0,,2073,Speakers,1,39.99,2025-01-02
1102,1102.0,73.0,,2074,Chair,1,129.99,2025-01-02
1103,1103.0,74.0,,2075,Desk,1,249.99,2025-01-02
1104,1104.0,75.0,,2076,Lamp,1,14.99,2025-01-02
1105,1105.0,76.0,,2077,Notebook,4,2.49,2025-01-02
1106,1106.0,77.0,,2078,Pen,11,0.99,2025-01-02
1107,1107.0,78.0,,2079,Keyboard,1,29.99,2025-01-02
1108,1108.0,80.0,,2081,Monitor,1,199.99,2025-01-02
1109,1109.0,81.0,,2082,Laptop,1,899.99,2025-01-02
1110,1110.0,82.0,,2083,Headset,1,49.99,2025-01-02
1111,1111.0,83.0,,2084,USB Cable,3,5.99,2025-01-02
1112,1112.0,84.0,,2085,Webcam,1,59.99,2025-01-02
1113,1113.0,85.0,,2086,Speakers,1,39.99,2025-01-02
1114,1114.0,86.0,,2087,Chair,1,129.99,2025-01-02
1115,1115.0,87.0,,2088,Desk,1,249.99,2025-01-02
1116,1116.0,88.0,,2089,Lamp,2,14.99,2025-01-02
1117,1117.0,89.0,,2090,Notebook,3,2.49,2025-01-02
1118,1118.0,90.0,,2091,Pen,7,0.99,2025-01-02
1119,1119.0,91.0,,2092,Keyboard,1,29.99,2025-01-02
1120,1120.0,92.0,,2093,Mouse,1,19.99,2025-01-02
1121,1121.0,93.0,,2094,Monitor,1,199.99,2025-01-02
1122,1122.0,94.0,,2095,Laptop,1,899.99,2025-01-02
1123,1123.0,95.0,,2096,Headset,1,49.99,2025-01-02
1124,1124.0,96.0,,2097,USB Cable,2,5.99,2025-01-02
1125,1125.0,97.0,,2098,Webcam,1,59.99,2025-01-02
1126,1126.0,98.0,,2099,Speakers,1,39.99,2025-01-02
1127,1127.0,99.0,,2100,Chair,1,129.99,2025-01-02
1128,1128.0,0.0,,3001,Keyboard,1,29.99,2025-01-03
1129,1129.0,1.0,,3002,Mouse,2,19.99,2025-01-03
1130,1130.0,2.0,,3003,Monitor,1,199.99,2025-01-03
1131,1131.0,3.0,,3004,Laptop,1,899.99,2025-01-03
1132,1132.0,5.0,,3006,USB Cable,3,5.99,2025-01-03
1133,1133.0,6.0,,3007,Webcam,1,59.99,2025-01-03
1134,1134.0,7.0,,3008,Speakers,1,39.99,2025-01-03
1135,1135.0,8.0,,3009,Chair,1,129.99,2025-01-03
1136,1136.0,9.0,,3010,Desk,1,249.99,2025-01-03
1137,1137.0,10.0,,3011,Lamp,2,14.99,2025-01-03
1138,1138.0,11.0,,3012,Notebook,4,2.49,2025-01-03
1139,1139.0,12.0,,3013,Pen,12,0.99,2025-01-03
1140,1140.0,13.0,,3014,Keyboard,1,29.99,2025-01-03
1141,1141.0,15.0,,3016,Monitor,1,199.99,2025-01-03
1142,1142.0,16.0,,3017,Laptop,1,899.99,2025-01-03
1143,1143.0,17.0,,3018,Headset,1,49.99,2025-01-03
1144,1144.0,18.0,,3019,USB Cable,2,5.99,2025-01-03
1145,1145.0,19.0,,3020,Webcam,1,59.99,2025-01-03
1146,1146.0,20.0,,3021,Speakers,1,39.99,2025-01-03
1147,1147.0,21.0,,3022,Chair,1,129.99,2025-01-03
1148,1148.0,22.0,,3023,Desk,1,249.99,2025-01-03
1149,1149.0,23.0,,3024,Lamp,1,14.99,2025-01-03
1150,1150.0,24.0,,3025,Notebook,3,2.49,2025-01-03
1151,1151.0,25.0,,3026,Pen,9,0.99,2025-01-03
1152,1152.0,26.0,,3027,Keyboard,1,29.99,2025-01-03
1153,1153.0,27.0,,3028,Mouse,1,19.99,2025-01-03
1154,1154.0,29.0,,3030,Laptop,1,899.99,2025-01-03
1155,1155.0,30.0,,3031,Headset,2,49.99,2025-01-03
1156,1156.0,31.0,,3032,USB Cable,4,5.99,2025-01-03
1157,1157.0,32.0,,3033,Webcam,1,59.99,2025-01-03
1158,1158.0,33.0,,3034,Speakers,2,39.99,2025-01-03
1159,1159.0,34.0,,3035,Chair,1,129.99,2025-01-03
1160,1160.0,35.0,,3036,Desk,1,249.99,2025-01-03
1161,1161.0,36.0,,3037,Lamp,2,14.99,2025-01-03
1162,1162.0,37.0,,3038,Notebook,5,2.49,2025-01-03
1163,1163.0,38.0,,3039,Pen,10,0.99,2025-01-03
1164,1164.0,39.0,,3040,Keyboard,1,29.99,2025-01-03
1165,1165.0,41.0,,3042,Monitor,1,199.99,2025-01-03
1166,1166.0,42.0,,3043,Laptop,1,899.99,2025-01-03
1167,1167.0,43.0,,3044,Headset,1,49.99,2025-01-03
1168,1168.0,44.0,,3045,USB Cable,3,5.99,2025-01-03
1169,1169.0,45.0,,3046,Webcam,1,59.99,2025-01-03
1170,1170.0,46.0,,3047,Speakers,1,39.99,2025-01-03
1171,1171.0,47.0,,3048,Chair,1,129.99,2025-01-03
1172,1172.0,48.0,,3049,Desk,1,249.99,2025-01-03
1173,1173.0,49.0,,3050,Lamp,1,14.99,2025-01-03
1174,1174.0,50.0,,3051,Notebook,2,2.49,2025-01-03
1175,1175.0,51.0,,3052,Pen,14,0.99,2025-01-03
1176,1176.0,52.0,,3053,Keyboard,1,29.99,2025-01-03
1177,1177.0,53.0,,3054,Mouse,1,19.99,2025-01-03
1178,1178.0,54.0,,3055,Monitor,1,199.99,2025-01-03
1179,1179.0,55.0,,3056,Laptop,1,899.99,2025-01-03
1180,1180.0,57.0,,3058,USB Cable,3,5.99,2025-01-03
1181,1181.0,58.0,,3059,Webcam,1,59.99,2025-01-03
1182,1182.0,59.0,,3060,Speakers,1,39.99,2025-01-03
1183,1183.0,60.0,,3061,Chair,1,129.99,2025-01-03
1184,1184.0,61.0,,3062,Desk,1,249.99,2025-01-03
1185,1185.0,62.0,,3063,Lamp,2,14.99,2025-01-03
1186,1186.0,63.0,,3064,Notebook,3,2.49,2025-01-03
1187,1187.0,64.0,,3065,Pen,8,0.99,2025-01-03
1188,1188.0,65.0,,3066,Keyboard,1,29.99,2025-01-03
1189,1189.0,66.0,,3067,Mouse,2,19.99,2025-01-03
1190,1190.0,67.0,,3068,Monitor,1,199.99,2025-01-03
1191,1191.0,68.0,,3069,Laptop,1,899.99,2025-01-03
1192,1192.0,69.0,,3070,Headset,1,49.99,2025-01-03
1193,1193.0,70.0,,3071,USB Cable,2,5.99,2025-01-03
1194,1194.0,71.0,,3072,Webcam,1,59.99,2025-01-03
1195,1195.0,72.0,,3073,Speakers,1,39.99,2025-01-03
1196,1196.0,73.0,,3074,Chair,1,129.99,2025-01-03
1197,1197.0,74.0,,3075,Desk,1,249.99,2025-01-03
1198,1198.0,75.0,,3076,Lamp,1,14.99,2025-01-03
1199,1199.0,76.0,,3077,Notebook,4,2.49,2025-01-03
1200,1200.0,77.0,,3078,Pen,11,0.99,2025-01-03
1201,1201.0,78.0,,3079,Keyboard,1,29.99,2025-01-03
1202,1202.0,80.0,,3081,Monitor,1,199.99,2025-01-03
1203,1203.0,81.0,,3082,Laptop,1,899.99,2025-01-03
1204,1204.0,82.0,,3083,Headset,1,49.99,2025-01-03
1205,1205.0,83.0,,3084,USB Cable,3,5.99,2025-01-03
1206,1206.0,84.0,,3085,Webcam,1,59.99,2025-01-03
1207,1207.0,85.0,,3086,Speakers,1,39.99,2025-01-03
1208,1208.0,86.0,,3087,Chair,1,129.99,2025-01-03
